,book_to_market,market_cap,beta,discr_r
2020-08-31,3.060320254909712,961343058.6659467,1.7416793203763405,0.13636386643922926
2020-08-31,2.3364423992305396,191937643.7028,0.7520601537467716,-0.031837796322258693
2020-08-31,0.08124321599541162,11500235.964285715,0.8937158109178144,0.0
2020-08-31,0.7652407713853603,4038677275.0751357,0.6317003102520387,-0.013483709639525499
2020-08-31,1.4092477569831239,450036201.63085014,0.7587652952895911,0.028478918849777823
2020-08-31,2.249097702530519,49414447201.53666,1.2751960353066027,0.047233198760122885
2020-08-31,1.3978967537309401,1403975479.9675715,1.5501201679673866,0.024556691372987105
2020-08-31,0.269609904650435,10615555538.623333,0.9924133815210374,0.006700171252165266
2020-08-31,1.0910974620030707,15957662799.91166,0.4336776817319279,-0.005975895051525404
2020-08-31,0.3207954531899814,55938497.61904762,0.3187298449856724,-0.14782608695652188
2020-08-31,0.03284389794815556,144188092.7446,0.7688571902044776,0.06900445531396882
2020-08-31,0.04599823706734008,2079848946.223648,0.8379173611426497,0.5019901901285222
2020-08-31,1.1612351132167746,2075255380.952381,0.30023620466278816,-0.13855421686746994
2020-08-31,0.37492311225660563,850470384.7685714,0.9633546161715566,-0.014587525150905556
2020-08-31,1.584605171928294,698348843.7614286,1.184729898250476,0.2822417058790929
2020-08-31,0.1886275296514961,180121290.13693386,1.7896635963536915,-0.19642856641763873
2020-08-31,1.2820893227869834,181842811.42857143,1.3275618091934325,0.6126582025316454
2020-08-31,0.21112486122877747,617241959.0816,0.6699929734415638,0.11410259572466108
2020-08-31,0.2852392901641216,941127517.7889619,0.5679479284032402,0.12153179135998582
2020-08-31,0.7203245428757808,8364970040.983296,0.8891193508039392,-0.01241377273568367
2020-08-31,0.2798840819285683,3519843596.266667,1.6293640661197155,0.04487597676498978
2020-08-31,1.1270196695971029,108115054.23761904,0.5399212535158041,0.07667316439246252
2020-08-31,0.47861951306747064,379428239.7975335,1.1354563794108654,0.05302024649589421
2020-08-31,2.144157606479198,315705253.0417,1.224413523828319,0.016630267066952698
2020-08-31,0.30323296352494333,30169001990.285713,1.138533648259205,0.0900967724936017
2020-08-31,1.6598949392713815,5610099285.244618,1.5090060070804345,0.08338030881161362
2020-08-31,1.439022356628691,484620002.3428572,1.7771639520441191,-0.04369743004024962
2020-08-31,0.24077753059843443,8304129142.668057,0.7650216908926664,-0.026269258721431488
2020-08-31,1.508780405266435,356941719.29433334,1.0544150548602058,-0.01877607618768562
2020-08-31,0.6163524333420985,1766813825.7142856,0.7785261675626955,0.01776933770248257
2020-08-31,0.7437341102792809,5059682464.119299,1.0261853117445654,-0.0072983327816574795
2020-08-31,1.2216709622551614,642609196.4464762,1.2407998084178085,0.04763224713626868
2020-08-31,0.6411552828051488,114038484.84823811,1.2619180743473446,0.6115241522021535
2020-08-31,0.16354751898917755,190971418.96190476,0.8408873118668352,-0.021201413427561877
2020-08-31,0.9786110480134063,583576213.0187031,0.5025296181287653,0.05628863855550237
2020-08-31,1.7028957698862979,3214007103.0360374,1.7822605603531134,0.1818182549253089
2020-08-31,1.2258421368660604,454172541.20582616,1.0194793559797237,0.08188969670184143
2020-08-31,0.5101026601675367,2418412477.504,1.014683278652239,0.04110043085241677
2020-08-31,0.18656409666424287,2496052791.4993668,0.8300808270685399,0.19053843370803336
2020-08-31,0.027310011254031714,8872310057.928572,1.0344451973464015,0.06975173153922509
2020-08-31,0.02583022263712939,128489971265.79999,0.770025396450408,0.15342106714465986
2020-08-31,0.8383446891030202,10179389432.00296,1.6397465072401818,0.14722753346080308
2020-08-31,0.6168083234772453,13580545219.899048,1.5730372276704871,0.10227569971226802
2020-08-31,0.049651435376084706,162529288055.90094,0.9907500471127232,0.148835877104724
2020-08-31,-0.0309614652033687,137935540.9009524,0.9647583455962021,0.0972222222222221
2020-08-31,0.10252268025383614,4450957910.446385,1.1010833865786487,0.06372206011977277
2020-08-31,0.1250999879391593,1128183563.6457143,1.123419876263438,0.20934959349593507
2020-08-31,0.14684554487777707,293630136.6959633,1.0349685819269498,-0.26943456544437905
2020-08-31,0.6188920033689903,225478022.56073546,0.6649652551429567,-0.20715238760322774
2020-08-31,0.4114834716916134,2118091705.2380953,1.27785128074624,-0.013582342954159388
2020-08-31,0.18459771957705312,117533077.02857143,1.6737037155005097,0.04943820224719109
2020-08-31,0.8842695581432137,96268751855.39786,0.9658899951502287,0.10175174325464287
2020-08-31,0.3751018063263568,5096013168.129125,1.5154859155510838,0.14454331376992546
2020-08-31,1.502355823322255,404639361.7390929,0.8287131880281919,0.026316069354853644
2020-08-31,1.0287478677416508,158078507.14285713,1.4259191126460262,0.06330014224751057
2020-08-31,0.19785619294544754,159580394.38120103,0.9343988940422379,0.6111111363636363
2020-08-31,0.030689136337629232,1270527780.047929,1.2545304791395662,0.0820534963734938
2020-08-31,1.3449200223085025,959012855.0678422,0.7053796399737138,0.029648843865428987
2020-08-31,1.360633733310494,2991045571.428571,1.4729195090822604,-0.03504043126684642
2020-08-31,5.837456414768998,17115431887.12568,0.7978752089056123,0.11176470588235321
2020-08-31,0.1934132869706316,123976343812.06189,1.2814712869503,0.09597471403661428
2020-08-31,1.0653561699951444,29572939.031428568,0.6800550445793976,0.19090909090909092
2020-08-31,1.557150845209723,17593838.69809524,0.24256339675167013,0.13523131672597866
2020-08-31,0.8398584616231923,106337176.90666667,0.8097267634716167,-0.26633165829145733
2020-08-31,1.0913238467048647,8642453742.333334,0.9834857541664394,0.035282496462855084
2020-08-31,1.4394210274194918,344031428.5714286,1.2775663418189258,0.24448529411764697
2020-08-31,0.3676712304801802,23270402166.345768,1.1127651710091273,0.06333948880230844
2020-08-31,0.10466613136040237,4114943035.714286,1.2702736586694936,0.13269662921348324
2020-08-31,1.6050365574193588,34486258541.51238,1.173722497010876,0.14499284117079725
2020-08-31,0.6843092831991575,30725306.666666668,0.2708339082437475,-0.1146666666666668
2020-08-31,0.25777496938054206,5298453321.142171,0.7954428406717814,0.17310087480426972
2020-08-31,0.056060758375177024,15876412535.893333,1.2032572603896228,-0.01901179636624961
2020-08-31,0.11291152773890432,116440124.90324147,0.5198446971461923,0.3903448137931038
2020-08-31,0.3160778405188414,134010041.82,1.3142263599693917,-0.10759493670886067
2020-08-31,0.043880797763742346,47628130.06380953,0.9379428462956921,-0.14130434782608692
2020-08-31,0.32278293721379475,245940419.52380952,1.814160634367759,-0.5419029615626969
2020-08-31,1.3035079718003257,1401128214.266543,1.3904516121586845,-0.09071624957079305
2020-08-31,1.5627128512460249,318190556.01565504,1.450640704628429,0.047266798706171675
2020-08-31,0.42889983529369613,255488916.98142856,1.5850234914412475,-0.07453416149068326
2020-08-31,0.6129005346410422,239391879.63425714,0.7184065540945693,0.014175150013617355
2020-08-31,9.556953515166928,34626674.4,0.17638943789089448,0.056603873264516436
2020-08-31,1.4587894569873068,57747487.531428576,0.7576783985982717,0.0016233766233766378
2020-08-31,-3.8712567723733167,46044297.61904762,0.18473261286805126,0.482142857142857
2020-08-31,0.4384512999201501,1262369778.5969524,1.3069659096018897,0.08260704339557368
2020-08-31,0.6034342265470288,3937359463.5241003,0.9308181718459284,0.042345249710872945
2020-08-31,1.0619032449638393,155173434.89459047,1.333979321810801,-0.0194507872653652
2020-08-31,-0.08955886639044908,33506406.443613216,1.3812943784745744,-0.3625304183823882
2020-08-31,2.196602555939662,160573121.9847619,1.3802200724958058,-0.02622950819672132
2020-08-31,0.646760059157062,346193168.791961,1.0819531074539508,0.011869462815632392
2020-08-31,4.406967087756529,77724202.47428572,1.8650116801192034,0.044843003814005744
2020-08-31,0.4898584295690733,594518070.954238,1.7515052019100765,0.1308162139899396
2020-08-31,3.6816429313036774,3617712112.591343,0.6440630523733893,0.10449387765900942
2020-08-31,0.024262128800471083,5235326299.117144,1.044790293239043,0.7687982005141389
2020-08-31,0.9856646102255526,400970562.85714287,1.029377014599065,0.20877998979070966
2020-08-31,0.7742344681865776,4302271860.342857,1.2296570728269751,0.16864890056235504
2020-08-31,0.524924460315887,452823164.3259122,1.1212321299727872,0.0030542297660327566
2020-08-31,1.3255482030329795,204696194.03428572,1.4383349064813993,-0.02941176470588258
2020-08-31,-9.330918222057383,1357471323.1101727,2.6877178974397733,0.05285958405545954
2020-08-31,1.149952622267883,2724797771.4118094,1.3291878343619832,-0.08217999212024218
2020-08-31,21.029538993989675,5680047145.702321,0.5485081610884606,0.14199099746961075
2020-08-31,0.4797533809575088,27545235782.216362,0.8954512213877973,-0.0484068214363107
2020-08-31,0.026671595081115204,9001859327.668571,1.1046142307119378,0.04995039332275453
2020-08-31,0.11766378883496253,26239425.304746218,0.708304341144531,-0.15463917525773252
2020-08-31,0.5943923725391214,36460088.19056737,0.3613543347641085,-0.025558981768049716
2020-08-31,0.2661850319747709,12914930.115527099,1.15042224389657,0.07518789473684206
2020-08-31,1.7115680026074327,444783611.95077145,1.6007750314814189,-0.156190575766893
2020-08-31,0.16239365205939907,2813363308.224,0.520751740842053,0.26765387261107
2020-08-31,1.2328440258741575,736808864.6009985,0.6951526989097635,0.02282148684012797
2020-08-31,0.5047966159411265,1152509513.1665142,1.0553336850187964,-0.020281557522555782
2020-08-31,0.11545809130449414,763280960.0,0.5764402687505397,0.18104338842975243
2020-08-31,0.3134284774105624,3407812361.958302,1.494929353603824,0.019194807396690106
2020-08-31,0.2174830636811506,24417480770.742855,0.9658819665756185,0.024640144133193376
2020-08-31,1.2881800305096907,469257477.600032,0.8830062819406521,-0.023460623296043037
2020-08-31,-0.00782449728014111,5620150591.705953,1.006631307665821,0.18146130562381568
2020-08-31,0.2417769261939394,5335272710.235238,1.2667477183438287,0.0753068441855631
2020-08-31,0.623469161986859,1263364797.7194762,1.3686798223566856,-0.012533471303112664
2020-08-31,0.14839377969101503,305423831.08285713,0.6533924441290245,0.14987405541561727
2020-08-31,-0.37196886756425646,15890393793.762857,0.7551326134605642,0.5938023450586267
2020-08-31,0.9302007586344585,141967847.903,1.507839244574104,0.0261780812379675
2020-08-31,0.9001672402732575,9334910684.687735,1.435673356564786,0.0900808103070807
2020-08-31,1.6997826670311518,522768936.9614762,1.7614197483138443,0.03480278422273786
2020-08-31,0.2726040128256331,7416442224.991038,0.9407290810538979,-0.049566411440891356
2020-08-31,249.92289948137653,2290337551.0433335,1.2602890181225181,-0.10433386837881209
2020-08-31,0.05285173219914437,676416585.0359542,0.9542874560214285,0.47950087628936955
2020-08-31,0.8519927704180988,829150005.4637382,0.4468652850504364,0.0037269221576556877
2020-08-31,1.4640055964705976,858351690.8155943,1.618985130114248,0.138804822036934
2020-08-31,0.34592355443859496,5194476354.989686,1.1465349196143737,-0.02891612772204677
2020-08-31,4.247303452688721,21081961.47044897,1.3557842890361806,-0.03301865055601716
2020-08-31,1.234876303012957,33072968.99625714,1.1109819818424844,-0.011156216366241312
2020-08-31,64.48766435647624,34114690.53561905,1.0718596436563312,-0.04143646408839785
2020-08-31,0.3379613120641358,259497678.2357143,0.8992952972184544,0.0808943874398087
2020-08-31,1.3972319066090888,44630636.25135714,1.9725926505008236,0.0
2020-08-31,0.2639534850000213,311161461.5991545,0.6320602802379722,0.13734171345137103
2020-08-31,0.3858427232575976,34699581579.11905,0.8418828818369013,0.006228276984326264
2020-08-31,1.2931347301975333,7792050.834629333,0.8426985010562063,0.02380954667306856
2020-08-31,1.2475686778552162,1076072221.585163,0.9169389186176996,0.046521407062267484
2020-08-31,0.9477574553120401,866542624.9731393,1.2071930172897711,-0.04426310583712678
2020-08-31,0.2942887270746918,874375396.5142857,0.7025532193189138,0.5353798126951095
2020-08-31,0.17388532332055032,959741928.3358401,1.241956890891156,-0.04301086529455855
2020-08-31,1.5081390416756366,783850442.2185333,0.8681178818697656,-0.05358535731863179
2020-08-31,0.3440178459298053,33094569239.97338,0.9273953772094978,0.039768199255293624
2020-08-31,0.3973132653654941,422246498.76500005,0.4127467737496826,0.11963887538280638
2020-08-31,2.5112734003941637,120795697.70235798,1.750716925250914,0.025650573648341446
2020-08-31,0.7333210498550032,755782281.4285715,1.104858737278706,0.03188405797101446
2020-08-31,1.829265955197211,2766329480.2805715,1.6230056719678367,0.030204989136999094
2020-08-31,-0.25906611559207626,119296207.23428571,0.6655581321895828,0.027932960893854775
2020-08-31,0.6577054191568914,971439938.7524496,0.24332492557575308,-0.1186316668974069
2020-08-31,0.21122134761224906,330623916.53571427,1.4139522097420827,0.041369472182596345
2020-08-31,1.0436867109800954,434370236.42365104,0.9527059106333194,0.012717320035862345
2020-08-31,0.3510184686130093,86788364.28571428,1.014276149786999,0.017069701280227667
2020-08-31,5.356154271440083,313693109.5788571,2.199554080757448,-0.05729780712096211
2020-08-31,0.5888247890509228,146550851.7857143,0.25586294921642544,-0.2374100212204322
2020-08-31,0.290794958175353,30294546458.29005,1.1552171455786908,0.11483521978021982
2020-08-31,1.1183450639364063,1303030094.825471,0.33061588994717833,-0.003230153364331856
2020-08-31,-1.0082604885347153,24570460.299366858,0.20282643282620197,0.2530120481927711
2020-08-31,0.23952714234574723,30688077.236390047,0.22726840658739542,-0.14917127483898562
2020-08-31,13.944569781814291,26518982727.81576,0.24387222938741443,0.0010846021572770148
2020-08-31,5.720523769563957,98273154.90714285,0.42071516032863326,0.2116182572614107
2020-08-31,1.1377278750138091,326859963.7097143,0.6644320828680144,0.01374343585965243
2020-08-31,-0.3118826056456654,655580096.0434762,0.8000708426105264,0.4342105592105263
2020-08-31,0.1716259062072515,465555718.93745714,0.8586233909493812,-0.05572401230398816
2020-08-31,0.7950119123442656,1045016668.5899999,1.3524500347829458,0.07692310194473673
2020-08-31,0.30859492805179156,7023153667.25379,0.7570046278612955,0.01960624806574507
2020-08-31,0.5906504247302089,267542636.87036192,0.4827471892525611,-0.020706101334509786
2020-08-31,0.5977354059580035,319366412.4289627,0.8649589153265842,0.08664392750128247
2020-08-31,0.2674456310794241,1165956599.5347142,1.413482273873487,-0.27251043530113284
2020-08-31,1.1985932003646789,1685285947.9697008,0.9529064162148437,0.06771073114520365
2020-08-31,1.619494424831543,138462428.89126286,1.306060942645507,0.04881160772459836
2020-08-31,0.9529665237761054,2086357973.747897,1.4650403058894492,0.28499039090218514
2020-08-31,0.1993332967845955,20375458.047571428,1.2437820942313234,-0.14888337468982638
2020-08-31,0.7813558359029764,3393509198.532572,1.0787464825166149,-0.13550860139386667
2020-08-31,0.4126362268123091,1986525981.284143,0.7645388539122205,0.011074228750113546
2020-08-31,0.3049773335764718,2614135752.3809524,1.3507376526410986,-0.1436170212765957
2020-08-31,3.115117327371347,639474305.4740647,1.5613750431736382,-0.012860101671212987
2020-08-31,0.1589769271061429,4710968247.494143,1.10867976429647,0.06625628283492513
2020-08-31,0.219407125968254,244317871.42811435,1.3492834517528565,0.058823711836593295
2020-08-31,0.47322810698654033,366711550.45404613,1.0531264519365433,0.1196851211551766
2020-08-31,0.7218765681611012,79236339.19089219,0.4607134642478079,0.014929570629541589
2020-08-31,0.03506256669534483,199844483.20557922,1.2708825577876819,-0.022988468313734467
2020-08-31,0.57760607919042,1378554877.564584,0.9043045827113906,0.051597635595835634
2020-08-31,1.4757600620925724,148865772.779443,1.6121354444166602,-0.010391927863077854
2020-08-31,0.23844479269943242,6319162697.142858,1.0027174952511244,0.06832043462662063
2020-08-31,0.14729852715033923,21064122.64285714,0.56360473034321,-0.349780701754386
2020-08-31,0.911096432678478,554148808.8662477,1.7498435016533835,-0.030569551774596082
2020-08-31,0.4958189160060439,2041640192.9656713,0.4245218890738242,-0.12195674043916904
2020-08-31,1.0245372081632897,259483615034.79956,0.5443166018890029,0.08349966366707595
2020-08-31,0.08572570546878966,202597890.36462304,-0.1001133950843489,0.16531169152694214
2020-08-31,0.03701728216945435,102296917197.15237,0.8856939221622626,0.0360769794704725
2020-08-31,0.48620379226573607,11546079131.217857,0.9446193929847001,0.05764495784304158
2020-08-31,0.05508661737904482,12069323842.857143,1.2436002953009828,0.2773539064830999
2020-08-31,10.543189940327002,30868571.42857143,1.0670081404836207,0.022727272727272707
2020-08-31,0.10001225611561633,116469800.0,1.037836068021593,-0.06976744186046513
2020-08-31,0.4965417215264446,1104773113.4126287,1.3488390973689992,-0.01957236352925551
2020-08-31,-0.05010031273709296,422361040.85714287,1.077515821154753,0.054481546572934914
2020-08-31,0.11708411066096312,17130560.0,0.7530067723861698,0.4047619047619049
2020-08-31,0.24487650302791641,24706079.8176,1.0012608033969888,0.7602338253365728
2020-08-31,1.0575977640733047,742913967.4757239,1.0268553435330692,-0.025208605260377936
2020-08-31,1.0951319393373584,661508532.8884794,0.8925462124730631,0.021545396485221247
2020-08-31,0.2043834851164999,6370552695.485714,2.0880890522915116,0.5096012117932776
2020-08-31,-0.001316679191642397,2514306517.948943,1.4193702951084544,0.007627880975669354
2020-08-31,0.056770363046522346,156120426.19047618,0.9298106072522889,-0.35109529962446295
2020-08-31,0.2515706030460845,11408381498.366667,1.2839380641082938,0.04063774405025966
2020-08-31,1.001910630375626,543219165.8272215,0.29887805784934546,-0.0011108470157392691
2020-08-31,0.4393059368907989,116101450.57243209,0.9522455721094149,-0.10613203330811471
2020-08-31,0.874567299696478,1253312481.1622381,1.819091837195425,0.02233968292097077
2020-08-31,-0.006392848497187535,24570295.26666667,0.027325829083051922,0.03773584905660399
2020-08-31,2.041939242392966,26665945.068085715,0.22322593334234175,-0.08071748878923768
2020-08-31,0.3544485620691285,5101663870.197096,1.0527042017641814,0.033365506291106684
2020-08-31,0.253512352139759,2555458081.428286,0.5516438805838745,-0.06601652216820497
2020-08-31,0.32206031225787446,64606839.56452381,0.9729599290485853,0.3188843696423993
2020-08-31,0.21897167822951463,10884689475.015368,0.7399204437455831,0.06473783001808342
2020-08-31,-1.3560565030791434,298958506.9323614,1.5834267748582893,0.10915197847690661
2020-08-31,1.887590410767905,1517180084.490381,2.965410341804181,0.06171113125168093
2020-08-31,0.995037298281862,97109457.20128167,0.31428582619143397,0.029287635610347307
2020-08-31,1.2248131001169587,10378281722.917862,1.0225770828793839,0.04676969917430274
2020-08-31,0.730935593091627,1031248367.4516191,1.406298365060152,0.04399629437012331
2020-08-31,1.5416710771657018,1735513333.3333333,1.0054669016088638,0.2742616033755274
2020-08-31,0.5355044486027095,249547155.85142857,1.3642378448690022,-0.17543859649122828
2020-08-31,0.1064182140507279,14150773.792380951,0.5298638264600212,-0.3240469259810286
2020-08-31,2.1039171192249673,162794234.2857143,1.2970471685783163,0.007874015748031482
2020-08-31,0.16139951789960333,77661408.10476191,0.3074429270413037,-0.0028409090909091717
2020-08-31,1.5136154456681985,682852280.0713285,2.0278049986343207,-0.03414627626195321
2020-08-31,2.156964821164643,280042288.2844666,1.6651316998998393,0.10632182143178359
2020-08-31,0.3631990175962035,601053790.0605333,0.9489809375678027,0.03343469655675846
2020-08-31,0.9731837758199413,6452406084.705991,1.2217075915298816,-0.018802635552682356
2020-08-31,2.7316294533880616,189462871.08798003,1.5158088986481921,0.15737706763392256
2020-08-31,0.9589666625769421,148608942.86666667,1.1297170041852138,0.021882937049992446
2020-08-31,1.7734757667952938,165388172.14285713,0.8273330702630038,0.3303030303030303
2020-08-31,1.0622910789797035,816330622.9756236,1.090065475152929,-0.011071559404680298
2020-08-31,1.8822777323228839,49399322.97142857,1.6612895622329769,-0.26344086021505375
2020-08-31,1.6356698203332536,429568780.70852864,1.0211347466437437,0.016953237648507313
2020-08-31,0.2908453099846598,257802069.58024248,1.8262411676419932,0.534328386609036
2020-08-31,1.1555947830110156,3179490226.2168097,0.3313561778369995,-0.005701566587115292
2020-08-31,0.753962072073797,119112542.6483616,0.723674637886787,-0.04528985507246375
2020-08-31,0.4831061518336736,15226909167.060001,0.7358874727958693,-0.03105416093693414
2020-08-31,1.147504844082635,1655240092.0586903,0.941476330230041,0.07857164517147619
2020-08-31,0.06612586349952669,29885592432.465645,0.7867553886341758,0.05123326774873549
2020-08-31,0.5682922502793673,26727649.80095238,0.6686725597577442,-0.06666666666666687
2020-08-31,1.5005833266590554,3536606212.3492713,1.0205957790945184,0.1904291206971671
2020-08-31,1.16764938846387,118577330.12665598,0.21474650924276406,0.01951680959668267
2020-08-31,0.8854057140514205,13455815895.005714,1.7382502472453203,0.12110229409732098
2020-08-31,0.10060831663479604,64681172.37142857,0.7279145550940899,-0.1280864197530862
2020-08-31,1.4788912045236493,130650329.87102072,0.790756502430981,-0.018213431007049974
2020-08-31,1.180039226796139,588751139.7613809,0.43922941566084195,0.04257180756970458
2020-08-31,2.098302492927923,962670904.522653,1.2036752732397769,0.0203445592335203
2020-08-31,2.0629190751875686,36663588394.755714,0.9911402699357724,-0.160447630516246
2020-08-31,1.6013807376937974,348225397.25885713,0.8264523160750908,0.06518518518518523
2020-08-31,1.1902240969106321,112527579.46194242,0.5875732473050255,0.1474570509034081
2020-08-31,55.60810294860221,672619.4099999999,0.7033095219822274,-0.13725490196078427
2020-08-31,0.3793450287769078,3725476882.484271,1.0909355865480304,0.08896371398245795
2020-08-31,0.3197322296876755,244970324.0142857,1.9005811094855116,0.09677419354838701
2020-08-31,34.458430639116564,4257988941.742656,1.0804187591269978,0.01898737114975102
2020-08-31,2.1009429794064673,20103503.455714285,0.38363563959464647,-0.05479452054794531
2020-08-31,-0.0029788765093644344,8258187482.303333,0.5006094706454776,-0.22893087789248634
2020-08-31,-8.125211428985908,2620530528.7233,1.0211694028773408,0.12850809497748217
2020-08-31,0.7658031810115675,166134146.68527937,1.7013359576968472,0.028421847632175368
2020-08-31,0.4459440664874329,233445416640.42856,1.0500237515901327,0.12767224854331705
2020-08-31,0.04761567825886383,9750670385.578695,0.5557537233611262,-0.08929236992527056
2020-08-31,1.0050725352686638,1271743750.0,1.1658579840484389,-0.06904955320877326
2020-08-31,0.14329740526646054,244860187.90200505,1.043202413285874,0.06565394905229782
2020-08-31,1.2958459066466879,1948070048.9909072,1.4261176253053587,0.16087389478937064
2020-08-31,7.571483796850575,198622320.65293333,1.7373846834955136,0.11111111111111116
2020-08-31,1.1160088721029577,238360666.073706,1.2119309203113784,-0.018028872556903996
2020-08-31,0.4886919995757938,628315946.9755429,0.8190175606871181,0.12081342538804152
2020-08-31,918.9304625503237,13037358.8075,0.046154842268783795,-0.001544977651818269
2020-08-31,10.1836771970212,353858570.28571427,2.256132045709674,-0.4184210526315789
2020-08-31,1.6821035866594385,3399496681.0379143,1.3652056547159308,0.1327330320120068
2020-08-31,1.7044584720971463,29723570.575057648,0.45154667109715935,0.0371379632535187
2020-08-31,0.016745384965973376,1019977236.626,0.4581000096003014,-0.07639283936434982
2020-08-31,0.7539638685783382,11301861568.045713,1.101133527726661,-0.1711167412932314
2020-08-31,0.7401809690283768,3750593578.8142724,1.7242846333468282,0.1182375700743159
2020-08-31,1.7300680843936822,20506011.372285716,0.4175249932386,0.01339825822168117
2020-08-31,2.1487001920588935,32814741635.657146,1.4996434969967016,0.02861748353288407
2020-08-31,0.036916973377757796,13277629647.748165,1.112161898607917,0.1906659323961175
2020-08-31,1.7507205302076816,464425771.7909333,1.4369694001380953,-0.05787770206021259
2020-08-31,0.2298487930908817,269838123.8528571,0.40897488095649304,-0.16279069767441867
2020-08-31,0.7711193669666208,521239065.6244219,0.5750790212525259,-0.08695650598613736
2020-08-31,1.2342752324428024,57725451.43928095,0.5986702453617696,0.01596257119654032
2020-08-31,0.6673002630066915,1747056327.1519928,1.0592015410701894,0.01849139458971316
2020-08-31,1.3023816658792753,208867047.56707373,0.5426187327419433,0.027589957783795693
2020-08-31,1.5248768183028554,623946162.0473008,0.7470291863761296,0.08509642186238131
2020-08-31,0.3093615309513025,35468869482.828575,1.1802514359061547,-0.018140760165380798
2020-08-31,0.2062394175289248,4534673348.084286,1.289700893673897,0.1856886493727017
2020-08-31,0.16539376021038482,20902049267.237095,0.9791912253007831,0.08743917490085207
2020-08-31,0.4327949095293472,1069714824.8232794,0.906420046295589,0.051528503723050845
2020-08-31,3.148673922748166,449246515.87091047,0.8855317588272041,0.1242124424563591
2020-08-31,0.07226652523142851,161310434.90631905,0.39332042971416875,0.08974370959105715
2020-08-31,0.19700619707340078,1053975254569.483,0.9183066059641166,0.10197168817599356
2020-08-31,1.2868881114030994,1782428866.9979236,1.1881884789005122,0.06258755357852874
2020-08-31,0.17003251004894004,65722902.218532994,0.5139504289990414,-0.06376813913043478
2020-08-31,1.0075600375943785,1571677522.892755,1.5437742023475958,0.20270278711786682
2020-08-31,0.1202065033962199,5493489821.847533,1.0348814950016643,0.06991929728330204
2020-08-31,0.5170657778344837,2351534085.0595236,0.8397151395168427,0.03369384359400973
2020-08-31,0.41922700289736337,13113460255.34,1.1029124106134556,-0.018103613455393464
2020-08-31,0.6679953459810829,9272007278.882858,1.1772948617319887,-0.020367124904653977
2020-08-31,1.2012459859015876,58234582961.9747,1.120040359195603,0.019224996197032107
